 2020-04-20 13:37:50,537:  1.0% :100
 2020-04-20 13:37:50,540:  1.0% :100
 2020-04-20 13:37:50,543:  1.0% :100
 2020-04-20 13:37:50,545:  1.0% :100
 2020-04-20 13:37:50,548:  1.0% :100
 2020-04-20 13:37:50,551:  1.0% :100
 2020-04-20 13:37:50,554:  1.0% :100
 2020-04-20 13:37:50,557:  1.0% :100
 2020-04-20 13:38:19,713:  0.0% :0
 2020-04-20 13:38:19,716:  0.01% :1
 2020-04-20 13:38:19,719:  0.02% :2
 2020-04-20 13:38:19,722:  0.03% :3
 2020-04-20 13:38:19,725:  0.04% :4
 2020-04-20 13:38:19,727:  0.05% :5
 2020-04-20 13:38:19,730:  0.06% :6
 2020-04-20 13:38:19,733:  0.07% :7
 2020-04-20 13:38:19,735:  0.08% :8
 2020-04-20 13:38:19,739:  0.09% :9
 2020-04-20 13:38:19,741:  0.1% :10
 2020-04-20 13:38:19,744:  0.11% :11
 2020-04-20 13:38:19,747:  0.12% :12
 2020-04-20 13:38:19,750:  0.13% :13
 2020-04-20 13:38:19,752:  0.14% :14
 2020-04-20 13:38:19,755:  0.15% :15
 2020-04-20 13:38:19,758:  0.16% :16
 2020-04-20 13:38:19,760:  0.17% :17
 2020-04-20 13:38:19,763:  0.18% :18
 2020-04-20 13:38:19,766:  0.19% :19
 2020-04-20 13:38:19,769:  0.2% :20
 2020-04-20 13:38:19,771:  0.21% :21
 2020-04-20 13:38:19,774:  0.22% :22
 2020-04-20 13:38:19,777:  0.23% :23
 2020-04-20 13:38:19,779:  0.24% :24
 2020-04-20 13:38:19,782:  0.25% :25
 2020-04-20 13:38:19,785:  0.26% :26
 2020-04-20 13:38:19,787:  0.27% :27
 2020-04-20 13:38:19,790:  0.28% :28
 2020-04-20 13:38:19,793:  0.29% :29
 2020-04-20 13:38:19,795:  0.3% :30
 2020-04-20 13:38:19,798:  0.31% :31
 2020-04-20 13:38:19,801:  0.32% :32
 2020-04-20 13:38:19,803:  0.33% :33
 2020-04-20 13:38:19,806:  0.34% :34
 2020-04-20 13:38:19,810:  0.35% :35
 2020-04-20 13:38:19,812:  0.36% :36
 2020-04-20 13:38:19,815:  0.37% :37
 2020-04-20 13:38:19,818:  0.38% :38
 2020-04-20 13:38:19,820:  0.39% :39
 2020-04-20 13:38:19,823:  0.4% :40
 2020-04-20 13:38:19,826:  0.41% :41
 2020-04-20 13:38:19,829:  0.42% :42
 2020-04-20 13:38:19,831:  0.43% :43
 2020-04-20 13:38:19,834:  0.44% :44
 2020-04-20 13:38:19,837:  0.45% :45
 2020-04-20 13:38:19,839:  0.46% :46
 2020-04-20 13:38:19,842:  0.47% :47
 2020-04-20 13:38:19,845:  0.48% :48
 2020-04-20 13:38:19,847:  0.49% :49
 2020-04-20 13:38:19,850:  0.5% :50
 2020-04-20 13:38:19,853:  0.51% :51
 2020-04-20 13:38:19,855:  0.52% :52
 2020-04-20 13:38:19,858:  0.53% :53
 2020-04-20 13:38:19,861:  0.54% :54
 2020-04-20 13:38:19,863:  0.55% :55
 2020-04-20 13:38:19,866:  0.56% :56
 2020-04-20 13:38:19,869:  0.57% :57
 2020-04-20 13:38:19,872:  0.58% :58
 2020-04-20 13:38:19,874:  0.59% :59
 2020-04-20 13:38:19,877:  0.6% :60
 2020-04-20 13:38:19,880:  0.61% :61
 2020-04-20 13:38:19,882:  0.62% :62
 2020-04-20 13:38:19,885:  0.63% :63
 2020-04-20 13:38:19,888:  0.64% :64
 2020-04-20 13:38:19,890:  0.65% :65
 2020-04-20 13:38:19,893:  0.66% :66
 2020-04-20 13:38:19,896:  0.67% :67
 2020-04-20 13:38:19,898:  0.68% :68
 2020-04-20 13:38:19,901:  0.69% :69
 2020-04-20 13:38:19,904:  0.7% :70
 2020-04-20 13:38:19,906:  0.71% :71
 2020-04-20 13:38:19,909:  0.72% :72
 2020-04-20 13:38:19,912:  0.73% :73
 2020-04-20 13:38:19,915:  0.74% :74
 2020-04-20 13:38:19,917:  0.75% :75
 2020-04-20 13:38:19,920:  0.76% :76
 2020-04-20 13:38:19,923:  0.77% :77
 2020-04-20 13:38:19,925:  0.78% :78
 2020-04-20 13:38:19,928:  0.79% :79
 2020-04-20 13:38:19,931:  0.8% :80
 2020-04-20 13:38:19,933:  0.81% :81
 2020-04-20 13:38:19,936:  0.82% :82
 2020-04-20 13:38:19,939:  0.83% :83
 2020-04-20 13:38:19,941:  0.84% :84
 2020-04-20 13:38:19,944:  0.85% :85
 2020-04-20 13:38:19,947:  0.86% :86
 2020-04-20 13:38:19,949:  0.87% :87
 2020-04-20 13:38:19,952:  0.88% :88
 2020-04-20 13:38:19,955:  0.89% :89
 2020-04-20 13:38:19,957:  0.9% :90
 2020-04-20 13:38:19,960:  0.91% :91
 2020-04-20 13:38:19,963:  0.92% :92
 2020-04-20 13:38:19,966:  0.93% :93
 2020-04-20 13:38:19,968:  0.94% :94
 2020-04-20 13:38:19,971:  0.95% :95
 2020-04-20 13:38:19,974:  0.96% :96
 2020-04-20 13:38:19,976:  0.97% :97
 2020-04-20 13:38:19,979:  0.98% :98
 2020-04-20 13:38:19,982:  0.99% :99
 2020-04-20 13:38:34,512:  0.0% :0
 2020-04-20 13:38:34,515:  0.01% :1
 2020-04-20 13:38:34,518:  0.02% :2
 2020-04-20 13:38:34,521:  0.03% :3
 2020-04-20 13:38:34,524:  0.04% :4
